,user_id,item_id,reviewText,unixReviewTime,rating,text_clean
10096,347,881,"Purchased this as a gift for my nephew as he is the in between age of standing and sitting.
He loves it plays with it all the time.",1520812800,5,purchas gift nephew age stand sit love play time
10097,3264,225,Super cute! My daughter loves her tea party and the lights with singing.,1520812800,5,super cute daughter love tea parti light sing
10098,3260,1393,"This is a great game to play with kids - it doesn't take a long time to play a game, it isn't hard for them to keep up.  The classic look is a great touch, too.",1520812800,5,great game play kid doesnt take long time play game isnt hard keep classic look great touch
10099,3254,1679,Too sticky! Regular play dough is better!,1520812800,2,sticki regular play dough better
10100,3254,767,This isn't used that much,1520812800,3,isnt use much
10101,3250,3618,kids loves it,1520812800,5,kid love
10102,3274,147,This gets used all the time at my house by my toddler. I wish the blue lining stayed on better. It is constantly coming off. Will need tightening after a few uses.,1520812800,5,get use time hous toddler wish blue line stay better constantli come need tighten use
10103,3241,1675,My grand kids loved it .,1520812800,5,grand kid love
10104,3275,3227,This was the PERFECT remote control toy for my 2 year old. We have bought him other remote toys that are a little too complicated for his age but he can handle this one with ease. The quality is also amazing for the price.,1520812800,5,perfect remot control toy 2 year old bought remot toy littl complic age handl one ea qualiti also amaz price
10105,3258,3227,My son loves this plane,1520812800,5,son love plane
10106,3261,1346,Hate that you do not get to choose. I had one that was two different shades of red so it's hard to even tell there are two different colors. I got these as a sensory item for my child and he will still use it but it shows the colors of being contrasting colors not almost identical colors.,1520812800,1,hate get choos one two differ shade red hard even tell two differ color got sensori item child still use show color contrast color almost ident color
10107,3247,1346,We are using these for a class,1520812800,5,use class
10108,3258,2837,My 2 year old son loves this keyboard,1520812800,4,2 year old son love keyboard
10109,3255,406,son loves these they just take a minute to get the paint going,1520812800,5,son love take minut get paint go
10110,3254,1738,Beats making it! Good for gift/party bags!,1520812800,5,beat make good giftparti bag
10111,3261,1355,great for the $2 I got them for on the Amazon deal. Not sure I'd pay more than that though,1520812800,5,great 2 got amazon deal sure id pay though
10112,3278,888,great,1520812800,5,great
10113,3247,417,We are using these for a class,1520812800,5,use class
10114,3275,2049,This bike is perfect for my 2 year old. He has had it for a couple months and is just starting to use it and enjoy it. Looks great and is super light so he can carry it around on his own. Well worth the investment.,1520812800,5,bike perfect 2 year old coupl month start use enjoy look great super light carri around well worth invest
10115,3260,3619,"Save your money and get a better build.  The head falls off easily, and the rolling mechanism isn't smooth AT ALL.  BB8 lurches forward and back instead a nice smooth roll.  It works great as a cat-spooker, though....",1520812800,1,save money get better build head fall easili roll mechan isnt smooth bb8 lurch forward back instead nice smooth roll work great catspook though
10116,3279,2059,"Good product, really fun game",1520812800,4,good product realli fun game
10117,3259,3620,grandson likes them and they are durable,1520812800,4,grandson like durabl
10118,3240,3276,Perfect,1520812800,5,perfect
10119,3251,185,Great toy for restaurants & travelling.,1520812800,5,great toy restaur travel
10120,3280,3085,Fantastic little trick.  Does what it says it's going to do.  Plus you can improvise if needed in a number of ways.  You can perform it anywhere any time.,1520812800,5,fantast littl trick say go plu improvis need number way perform anywher time
10121,3250,398,great kids gift,1520812800,5,great kid gift
10122,3247,532,We are using these for a class,1520812800,5,use class
10123,3265,3621,"Great game, solid edition with expansions",1520812800,5,great game solid edit expans
10124,3268,1405,"My kids played this out of boredom at a holiday party and we ended up getting our own.  Quick, mindless fun.",1520812800,5,kid play boredom holiday parti end get quick mindless fun
10125,3277,1405,"My 9 year old son and I play this game often.  Simple to learn, but a nice challenge to play.  It's always a toss up as to who will win each time.",1520812800,5,9 year old son play game often simpl learn nice challeng play alway toss win time
10126,192,1957,"Love the colors. I bought them for Easter egg hunts, they bounce well and they fit into the small egg shells. These are a great option if you are looking for something other than candy and they are suitable for quite a wide age range.",1520812800,5,love color bought easter egg hunt bounc well fit small egg shell great option look someth candi suitabl quit wide age rang
10127,3263,3479,"One of my granddaughter's favorite gifts. She loves the dual Karaoke mics so she and a friend can both sing along. After almost two years, despite all the typical tumbles, drops, crashes, the only necessary work is occasionally changing batteries. Very safely designed for young children.",1520812800,5,one granddaught favorit gift love dual karaok mic friend sing along almost two year despit typic tumbl drop crash necessari work occasion chang batteri safe design young child
10128,3260,8,"Lots of LEGO for the kids to play with and build things.  A pretty good mix of shapes and sizes, too.",1520812800,5,lot lego kid play build thing pretti good mix shape size
10129,3245,1183,my kids love it,1520812800,5,kid love
10130,3268,3622,These tiny little books were perfect for my daugheter's shoe box book report project,1520812800,5,tini littl book perfect daughet shoe box book report project
10131,249,749,"This item requires three AAA batteries, which are included.  To be honest, this toy doesnt do a whole lot.  Its a touchpad.  Its very colorful.  When you touch one of the items at the top, then lights will flash and music will play.  When you touch the keys at the bottom, then they each make a tone.  . . BUT. .  .the colored keys do not make a tone.  The colored keys match the black keys on a piano, so one would think that they would also make a sound. .  .. but they dont.  This item is Made in China.  It comes in a box which measures 11 X 9 X 2, so its super easy to wrap.",1520812800,4,item requir three aaa batteri includ honest toy doesnt whole lot touchpad color touch one item top light flash music play touch key bottom make tone color key make tone color key match black key piano one would think would also make sound dont item made china come box measur 11 x 9 x 2 super easi wrap
10132,3264,636,My son got lots of compliments on Halloween. He still wears the mask its built well.,1520812800,5,son got lot compliment halloween still wear mask built well
10133,2943,3175,Exactly as pictured. My daughter is delighted with them.,1520812800,5,exactli pictur daughter delight
10134,270,119,Detail is amazing and looks great next to Rasputin....,1520899200,5,detail amaz look great next rasputin
10135,1493,1872,"My son loves these, mostly because he can bang them together.
Product was WAY smaller than anticipated, the apron and pot holders are cute, but very poor quality.

Overall,  I wish I would've spent the extra money and got a different set.",1520899200,2,son love mostli bang togeth product way smaller anticip apron pot holder cute poor qualiti overal wish wouldv spent extra money got differ set
10136,3281,3623,Cute,1520899200,4,cute
10137,270,3596,"Not a huge Guns n Roses fan, but the level of detail on Slash makes it a must have for any collection.",1520899200,5,huge gun n rose fan level detail slash make must collect
10138,3282,1867,So cute and unbelievably soft! Very happy with the size and quality,1520899200,5,cute unbeliev soft happi size qualiti
10139,3283,2749,Given as a gift so ratings in neutral,1520899200,5,given gift rate neutral
10140,3006,1216,It is what it is.  It did the job.  Nothing special.,1520899200,4,job noth special
10141,3284,2223,Son loves it,1520899200,5,son love
10142,3285,1775,so much fun!!,1520899200,5,much fun
10143,2164,2512,"For the price these are tough to beat.  We had some other letter magnets that were the plastic shell with a small magnet glued in.  After minimal use a lot of magnets were missing which presented two problems.  1)  Kids could eat them and 2) they letters wouldn't stick and that caused meltdowns.  These magnets on the other hand have been great.  I definitely recommend them to any parent who doesn't mind a hundred things stuck to their kitchen appliances.

Pros:
Cheap price
Magnets are the full size of the letters/numbers
Durable so far

Cons:
None",1520899200,5,price tough beat letter magnet plastic shell small magnet glu minim use lot magnet miss present two problem 1 kid could eat 2 letter wouldnt stick caus meltdown magnet hand great definit recommend parent doesnt mind hundr thing stuck kitchen applianc pro cheap price magnet full size lettersnumb durabl far con none
10144,2411,3624,Look good. Reasonably durable. Fit the kids well.,1520899200,4,look good reason durabl fit kid well
10145,3286,1933,Got these for my nieces and they loved them! Easy to sync and gave them hours of play time!,1520899200,5,got niec love easi sync gave hour play time
10146,2481,884,"I bought this product because there really aren't many girly options available. It's cute, but the front pink piece easily comes off which is frustrating even though it still works without it. It only has a few bullets so you will need to purchase more. And, you have to load after every shot which can be time consuming. My daughter still likes it but they need better girly options.",1520899200,3,bought product realli arent mani girli option avail cute front pink piec easili come frustrat even though still work without bullet need purchas load everi shot time consum daughter still like need better girli option
10147,3275,3255,Super cute set. Got it for my son's second birthday. He has had it for 4 months and is still playing with it...which is great for a 2 year old!,1520899200,5,super cute set got son second birthday 4 month still play itwhich great 2 year old
10148,2775,674,"It comes off as a very simple game. It can be a little bit tense when trying to work with fellow players, but there are better co-op games that are way more intense. However it is also small and thus portable (something I like in a game). I recommend trying a version somewhere before buying it. I can see why it has a lot of Great reviews but it's just not for me.

I will say I like the old school Sunday paper comic look of the various characters; kinda darling.",1520899200,3,come simpl game littl bit ten tri work fellow player better coop game way intens howev also small thu portabl someth like game recommend tri version somewher buy see lot great review say like old school sunday paper comic look variou charact kinda darl
10149,3287,3625,Great party favors! All the guests loved them and actually used them.,1520899200,5,great parti favor guest love actual use
10150,3288,758,Beautiful puzzle and well made for little hands.  A good buy.,1520899200,5,beauti puzzl well made littl hand good buy
10151,3084,757,My 5 year twin girls love it ! Win for momma !,1520899200,5,5 year twin girl love win momma
10152,1358,2764,"It's cute and snuggably soft.  And if your kids don't want it, I'm sure your dog would love chewing on it.",1520899200,5,cute snuggabl soft kid dont want im sure dog would love chew
10153,3289,3626,"Haha, grannies locked and loaded. Great Expansion. They are all really fun to add to the main game. Could really play by themselves as each player uses two factions and there are four in each expansion usually.",1520899200,5,haha granni lock load great expans realli fun add main game could realli play player use two faction four expans usual
10154,3290,2900,"Fun game, build your own winery!",1520899200,4,fun game build wineri
10155,3284,1429,Son loves them,1520899200,5,son love
10156,3291,95,"It is a pain to prime and load, probably not the best primary for a war. On the other hand, i have never shot a dart gun as satisfying as this one. Its fun to use with the kids",1520899200,5,pain prime load probabl best primari war hand never shot dart gun satisfi one fun use kid
10157,3292,1878,Great toy,1520899200,5,great toy
10158,3290,547,My 6 month loves her birdie!,1520899200,5,6 month love birdi
10159,782,960,This makes a fun bath toy but the tail comes off pretty easily. I might let it dry completely and then super glue it together.,1520899200,3,make fun bath toy tail come pretti easili might let dri complet super glue togeth
10160,3287,1774,Used 2 bags of 400 balls to fill up an inflatable kiddy pool for my baby first birthday. This was the biggest hit of the party! Highly recommended.,1520899200,5,use 2 bag 400 ball fill inflat kiddi pool babi first birthday biggest hit parti highli recommend
10161,3286,3080,My niece loves to build things so these were a great find.  Good alternative to Legos.,1520899200,5,niec love build thing great find good altern lego
10162,3293,1043,Great quality. We actually have two green and two orange. This was a re purchase so we'd have extra for visitors. Constant use in and out of water/dirt and haven't ripped yet!,1520899200,5,great qualiti actual two green two orang purchas wed extra visitor constant use waterdirt havent rip yet
10163,3284,727,Daughter loves it it's so cute,1520899200,5,daughter love cute
10164,1869,3627,"Great product, well made.  Great price!",1520899200,5,great product well made great price
10165,3294,3147,nephew love it,1520899200,5,nephew love
10166,3285,1592,fun game...we play with house rules. kids enjoy it!,1520899200,5,fun gamew play hous rule kid enjoy
10167,3295,3628,He loved these.,1520899200,5,love
10168,3111,1899,It come with the pony shape press and the pony shaped stands.  Make sure to wrap the playdough around the stands then put in the pony shaped press/mold.  Very easy and they are sturdy enough for kids to play with or just line up after making because of the stands.,1520899200,5,come poni shape press poni shape stand make sure wrap playdough around stand put poni shape pressmold easi sturdi enough kid play line make stand
10169,3290,3084,Great toy! My nephew loves it!,1520899200,5,great toy nephew love
10170,3296,890,Perfect little dragons for party favors and just overall fun little toy's to keep the kids entertained.,1520899200,5,perfect littl dragon parti favor overal fun littl toy keep kid entertain
10171,410,1794,"these are totally shiny and smooth, no crayon or colored pencil would make any mark on them. I was able to lightly go over them with sand paper which made them useful and that's why I'm giving 3 stars.",1520899200,3,total shini smooth crayon color pencil would make mark abl lightli go sand paper made use that im give 3 star
10172,3286,2203,Great sensory play toy! My niece loves it!,1520899200,5,great sensori play toy niec love
10173,3281,333,Classic game.  Lots of fun!,1520899200,4,classic game lot fun
10174,3297,1755,Gift,1520899200,5,gift
10175,3288,1223,"Well-made, no mess, and perfect for car travel.",1520899200,5,wellmad mess perfect car travel
10176,3298,2479,fun,1520899200,4,fun
10177,3281,3108,Nice puzzle,1520899200,4,nice puzzl
10178,3299,3629,Great for preschoolers,1520899200,5,great preschool
10179,3084,466,My 5 year twin girls love it ! Win for momma !,1520899200,5,5 year twin girl love win momma
10180,3300,759,"Most of the peg puzzles i had didn't fit in it. sent it back, it was terrible",1520899200,1,peg puzzl didnt fit sent back terribl
10181,3299,2814,Great for preschool,1520899200,5,great preschool
10182,2328,1277,Its a great little rack to hold Melissa and Doug puzzles. Holds the smaller puzzles only! Not what I was looking for but thats my fault I didn't read the description correctly. Return was a breeze,1520899200,4,great littl rack hold melissa doug puzzl hold smaller puzzl look that fault didnt read descript correctli return breez
10183,1493,300,"This was my son's favorite toy as an infant, and now my daughter loves it too. The tunes are catchy(no words) , they are a good length.

Only complaint I have is that my daughter is  to small to know to push the button, I do wish there was a setting to keep the sings playing without having to push the button over and over. It's honestly just more of an inconvenience,  mostly when driving!
Great toy and it has survived 2 babies with no signs of wear.",1520899200,5,son favorit toy infant daughter love tune catchyno word good length complaint daughter small know push button wish set keep sing play without push button honestli inconveni mostli drive great toy surviv 2 babi sign wear
10184,3294,3557,nephew love it,1520899200,5,nephew love
10185,3299,136,Great for preschoolers,1520899200,5,great preschool
10186,3287,982,Baby loves this even though at one hes not quite sure how to hit the pegs. Well made.,1520899200,5,babi love even though one he quit sure hit peg well made
10187,3288,1020,"Fun puzzle and sturdy.  A little harder than some of the other large puzzles, but my granddaughter loves it when I help her with it.",1520899200,5,fun puzzl sturdi littl harder larg puzzl granddaught love help
10188,3289,2149,Nice game with a game board to mark your character as you try to reach level 10 to win. Comes with only cardboard Standees. Does not come with plastic figures anymore as I have read it was too costly to produce. There are some plastic Munchkin figures sold separately that can be bought to be used instead of the cardboard. I got the zombie plastic figures and Shakespeare female plastic figures to use. That way anyone that wants male or female characters can have one available. The game recommends having one figure on the board and another of same color in front of each player so they remember what color they are playing. I never had that problem in a game before but guess it's possible to forget what color you selected.,1520899200,5,nice game game board mark charact tri reach level 10 win come cardboard stande come plastic figur anymor read costli produc plastic munchkin figur sold separ bought use instead cardboard got zombi plastic figur shakespear femal plastic figur use way anyon want male femal charact one avail game recommend one figur board anoth color front player rememb color play never problem game guess possibl forget color select
10189,3289,3356,"Great game. Fun and worth playing over and over. Can even play single player if one person plays for each of the characters. But best with a group, not meant to be played alone. The plastic figures in this game are painted.",1520899200,5,great game fun worth play even play singl player one person play charact best group meant play alon plastic figur game paint
10190,3301,648,As described.,1520899200,5,describ
10191,1024,346,"GREAT, SO MUCH FUN FOR THE LITTLE ONE",1520899200,5,great much fun littl one
10192,3299,3630,Great for preschool,1520899200,5,great preschool
10193,3284,1226,Awesome colors,1520899200,5,awesom color
10194,583,1571,Finally finished off my daughter's paw patrol collection for her my size look out tower.,1520899200,5,final finish daughter paw patrol collect size look tower
10195,531,3631,"The one I purchased showed up broken, no sounds and no movement from the drill bit. I'm disappointed, but my 20 month old still likes carrying it around. It's very lightweight plastic, I don't think it's worth $10. It's cute enough for a toy drill if your little one likes tools, just don't expect too much from it.

(As a side note, Amazon customer service was great!)",1520899200,3,one purchas show broken sound movement drill bit im disappoint 20 month old still like carri around lightweight plastic dont think worth 10 cute enough toy drill littl one like tool dont expect much side note amazon custom servic great
10196,3294,3109,nephew love it,1520899200,5,nephew love
10197,3287,2030,"Seems great, good quality, but its 3+ so the one year old we got this for will have to wait to enjoy it.",1520899200,5,seem great good qualiti 3 one year old got wait enjoy
10198,3287,968,Love this cover! Saved babys head from many a bump.,1520899200,5,love cover save babi head mani bump
10199,3302,3632,hope it is a fun game at a shower,1520899200,5,hope fun game shower
10200,3281,61,Very nice cards.  Wish they were in a tin case.  Box ripped apart too easily.,1520899200,4,nice card wish tin case box rip apart easili
10201,3287,2799,Love it! Took it out for a spin in the neighborhood instead of the stroller- kiddo really enjoyed it. We have a very chubby one year old and he fits in this one great.,1520899200,5,love took spin neighborhood instead stroller kiddo realli enjoy chubbi one year old fit one great
10202,3300,759,"Most of the peg puzzles i had didn't fit in it. sent it back, it was terrible",1520899200,1,peg puzzl didnt fit sent back terribl
10203,3303,388,Great little bike!  My granddaughter loves it!,1520899200,5,great littl bike granddaught love
10204,3304,913,Baby loves and seems entertained by all the different sections,1520899200,5,babi love seem entertain differ section
10205,3298,2671,kids love it,1520899200,5,kid love
10206,3111,2431,The sparkles are small enough that you cant feel them and they are not sharp.  Very cute idea.  My daughter loves it!,1520899200,5,sparkl small enough cant feel sharp cute idea daughter love
10207,3084,1049,Brought the first 30 minutes or less. Pointless.,1520899200,1,brought first 30 minut le pointless
10208,3293,3633,We've had one of these for a good three years now. It has a small hole in it that will probably get bigger so it was time for a new one. We have certainly put it through the ringer too. We did the butterflies and he loved watching them build their cocoons and then releasing them. We use this for all sorts of bugs and critters. Especially taking it in the creek and putting a large rock in so it doesn't float away. Gives a great look at the the crawdads and salamanders we catch and release!,1520899200,5,weve one good three year small hole probabl get bigger time new one certainli put ringer butterfli love watch build cocoon releas use sort bug critter especi take creek put larg rock doesnt float away give great look crawdad salamand catch releas
10209,3305,1520,My almost three year old grand daughter is really into mermaids.,1520899200,5,almost three year old grand daughter realli mermaid
10210,3306,3634,These were a hit for our fairy tale party! Both girls and boys were really into them and had a blast,1520899200,5,hit fairi tale parti girl boy realli blast
10211,3307,675,Good pack for any Baby Alive doll highly recommend,1520899200,5,good pack babi aliv doll highli recommend
10212,3290,1385,My daughter loves this toy it suctions to her highchair which is nice bc kids though everything on the floor from their highchair!,1520899200,5,daughter love toy suction highchair nice bc kid though everyth floor highchair
10213,3170,1724,good batteries for the price,1520899200,5,good batteri price
10214,3308,3635,super fun,1520899200,5,super fun
10215,3296,3164,It's not very big but I knew that when I purchased it. It's made well and creates a perfect little Castle. No complaints.,1520899200,3,big knew purchas made well creat perfect littl castl complaint
10216,3309,1676,Exactly as expected/advertised,1520899200,5,exactli expectedadvertis
10217,887,3636,"Seriously one of the best family games that every family should own. Sure, it will start a fight or two with its ""screw your neighbor"" game mechanics, but it's a beautiful game and fun for the whole family. Extremely high replayability.",1520899200,5,serious one best famili game everi famili sure start fight two screw neighbor game mechan beauti game fun whole famili extrem high replay
10218,3310,3376,Kids love them and they get the job done or undone in this case!,1520899200,5,kid love get job done undon case
10219,2080,3637,Seems to be a great swing. My kids love taking turns in it. The ropes definaty need to be longer though . Othwise a great purchase.,1520899200,4,seem great swing kid love take turn rope definati need longer though othwis great purchas
10220,3281,61,Very nice cards.  Wish they were in a tin case.  Box ripped apart too easily.,1520899200,4,nice card wish tin case box rip apart easili
10221,1493,300,"This was my son's favorite toy as an infant, and now my daughter loves it too. The tunes are catchy(no words) , they are a good length.

Only complaint I have is that my daughter is  to small to know to push the button, I do wish there was a setting to keep the sings playing without having to push the button over and over. It's honestly just more of an inconvenience,  mostly when driving!
Great toy and it has survived 2 babies with no signs of wear.",1520899200,5,son favorit toy infant daughter love tune catchyno word good length complaint daughter small know push button wish set keep sing play without push button honestli inconveni mostli drive great toy surviv 2 babi sign wear
10222,3311,2815,"Thirsty little guy, he won't stop drinking.",1520899200,5,thirsti littl guy wont stop drink
10223,3312,3638,"My kid who loved Giant Squid could not be happier. Plush and great detail, worth well more than the price.",1520899200,5,kid love giant squid could happier plush great detail worth well price
10224,3287,1185,Seems great but its for 2+. Our one year old may have to wait to enjoy it.,1520899200,5,seem great 2 one year old may wait enjoy
10225,3006,3639,It is what it is.  It did the job.  Nothing special.,1520899200,4,job noth special
10226,2136,143,Weve had two and both broke within 2 weeks.  They have a flaw within the operating system and short out.  They both ended up playing a default song no matter what button you press and get stuck.,1520899200,1,weve two broke within 2 week flaw within oper system short end play default song matter button press get stuck
10227,2775,601,"Enjoyable bluffing poker like game. The object of the game is simple you are a merchant trying to get illegal goods past the sheriff. You can bluff and bribe the sheriff into not checking your things and getting away, but if the sheriff does you loose your ill gotten gains and have to give up your money. It's actually very simple. I like to play games multiple times before I make a decision if I like it. Unfortunately this was a bit stressful once you start getting into the game. Not for me or my friends.

If you like messing with your gaming buddies, bluffing and bribing each other I recommend it. However it's not one I would really want to play too often.",1520899200,3,enjoy bluf poker like game object game simpl merchant tri get illeg good past sheriff bluff bribe sheriff check thing get away sheriff loo ill gotten gain give money actual simpl like play game multipl time make decis like unfortun bit stress start get game friend like mess game buddi bluf bribe recommend howev one would realli want play often
10228,3313,362,my 5 and 2 yr old grandaughters love both these and the calico critters line of toys they will play for hours with their pretend families,1520899200,5,5 2 yr old grandaught love calico critter line toy play hour pretend famili
10229,3314,2888,"I like the game, but the travel version's tiles are a little small and the colors are not quite distinct enough for easy play. I bought the regular version because the travel version is just a little too hard to play and the regular version's bag is only slightly larger than this one.",1520899200,4,like game travel version tile littl small color quit distinct enough easi play bought regular version travel version littl hard play regular version bag slightli larger one
10230,3283,3437,Given as a gift so ratings in neutral,1520899200,3,given gift rate neutral
10231,3305,598,My 8 year old grand son's second grade class is studying the rain forest.  He picked the sloth as his animals.  When he did his presentation he brought this sloth to school.  It is absolutely darling and very well made and a great size.  It is better than I expected.,1520899200,5,8 year old grand son second grade class studi rain forest pick sloth anim present brought sloth school absolut darl well made great size better expect
10232,3288,1064,Fun for little ones and a way to teach them about eating a balanced diet.,1520899200,5,fun littl one way teach eat balanc diet
10233,887,3640,All versions of this game are amazing  as are the expansions! Incredibly high quality Bakelite pieces and high replayability make for a game that youll own for a lifetime. We take it everywhere we go  even hiking! Every game is different. So fun!,1520899200,5,version game amaz expans incred high qualiti bakelit piec high replay make game youll lifetim take everywher go even hike everi game differ fun
10234,2451,1628,"I tested this with both my girls, ages 4 and 2. I can tell you that my 2 year old loves this more than my 4 year old, however, they both enjoy playing with it regularly. My husband is a mechanic, and was beyond thrilled to receive this toy for our girls. He happily sat there and explained how it all went together and how to take it apart and the correct terms for everything. Now, they don't remember the difference between a general nut and a lug nut, but they do remember how to completely take this apart and put it back together. My 2 year old can do this alone. Yes, I am serious. She is more apt with tools than her sister though.

The screwdriver is simple to use, just a trigger mechanism and then a switch up front labeled ""off"" to put the drill in reverse. For some reason this trips up my 4 year old on occasions but a quick reminder and she is good to go. I have the original batteries in there and they use it all the time. It has a regulator in it to prevent over-tightening so no worries about your kids breaking anything.

When you first open this, you might need to hand loosen some of the nuts, the factory assembly is a little more snug than the toy screwdriver can handle. We only had an issue with a few nuts the first time, and no issues since. Everything stores back in the car and the box easily enough. You can fit ""Little People"" inside this car if it is apart. My girls love shoving different ones in there all the time and then driving them around the house. This car has been dropped, spilled on, kicked, stepped on, etc. Nothing broke. I was sure that back panel would have snapped but it held up. This is durable, relatively quiet, and really fun. I enjoy playing with it with the kids too!! I highly recommend this to any parent.",1520899200,5,test girl age 4 2 tell 2 year old love 4 year old howev enjoy play regularli husband mechan beyond thrill receiv toy girl happili sat explain went togeth take apart correct term everyth dont rememb differ gener nut lug nut rememb complet take apart put back togeth 2 year old alon ye seriou apt tool sister though screwdriv simpl use trigger mechan switch front label put drill revers reason trip 4 year old occas quick remind good go origin batteri use time regul prevent overtighten worri kid break anyth first open might need hand loosen nut factori assembl littl snug toy screwdriv handl issu nut first time issu sinc everyth store back car box easili enough fit littl peopl insid car apart girl love shove differ one time drive around hous car drop spill kick step etc
10235,3313,2980,my 5 and 2 yr old grandaughters love both these and the calico critters line of toys they will play for hours with their pretend families,1520899200,5,5 2 yr old grandaught love calico critter line toy play hour pretend famili
10236,3313,1145,my 5 and 2 yr old grandaughters love both these and the calico critters line of toys they will play for hours with their pretend families,1520899200,5,5 2 yr old grandaught love calico critter line toy play hour pretend famili
10237,3288,1128,Really cute -- have had a lot of fun with these pages with my granddaughter.,1520899200,5,realli cute lot fun page granddaught
10238,3299,3641,Great for preschool,1520899200,5,great preschool
10239,382,1424,"My toddler is 19 months this month, she loves this toy. Cups and little teddy bears especially...but my husband watched her carefully that she put the bear into her mouth several times and very worried that she could swallow it accidentally and being chocked. So, we put them away for a while except the colorful cups. Add more, the edge of the dice is very very sharp surprisingly. it could hurt her eyes when she plays with it. we had to keep watching her while her playing with it....so, we also put that away from her for a while....
The company should really consider the size of the teddy bear when they make, and the safety issues of the dice design in future. they should make it more smooth and soft at the edge parts. we are keeping this toy anyway since she likes the cups... so we will wait for another months she can handle it by herself.",1520899200,4,toddler 19 month month love toy cup littl teddi bear especiallybut husband watch care put bear mouth sever time worri could swallow accident chock put away except color cup add edg dice sharp surprisingli could hurt eye play keep watch play itso also put away compani realli consid size teddi bear make safeti issu dice design futur make smooth soft edg part keep toy anyway sinc like cup wait anoth month handl
10240,1869,3642,"Great range of motion, perfect for posing.  Nice figure.",1520899200,4,great rang motion perfect pose nice figur
10241,185,3643,Good product,1520899200,4,good product
10242,3306,3609,Huge kit of crowns and accessories.  We had a ton left over and got much more in the package than I anticipated.  We had a blast with these.,1520899200,5,huge kit crown accessori ton left got much packag anticip blast
10243,3315,1799,Nice pinata and perfect for my twins Paw Patrol party!,1520899200,5,nice pinata perfect twin paw patrol parti
10244,185,2368,Good product,1520899200,4,good product
10245,58,3644,"The no spill aspect was great, but the bubble solution is so weak, my daughter got frustrated. We ended up pouring it out and refilling with better stuff.",1520899200,2,spill aspect great bubbl solut weak daughter got frustrat end pour refil better stuff
10246,3284,548,Baby love it,1520899200,5,babi love
10247,583,438,As cool as this sounds my 3 year old loves paw patrol but has no interest in this. Honestly the games are lame and it's not fun to look through 26 plastic pieces.,1520899200,3,cool sound 3 year old love paw patrol interest honestli game lame fun look 26 plastic piec
10248,3299,3645,Great for preschool,1520899200,5,great preschool
10249,3299,1557,Great for preschool,1520899200,5,great preschool
10250,3290,186,Great toy and price! My nephew loves it!,1520899200,5,great toy price nephew love
10251,3304,2267,Quality material with different textures,1520899200,5,qualiti materi differ textur
10252,3293,1382,Better than expected and perfect for our bug themed party.,1520899200,5,better expect perfect bug theme parti
10253,3293,116,Better than expected. Worked perfectly for our bug themed party.,1520899200,5,better expect work perfectli bug theme parti
10254,3294,3646,nephew love it,1520899200,5,nephew love
10255,3288,2150,My granddaughters favorite Melissa & Dough sticker book.  I've bought three of them.,1520899200,5,granddaught favorit melissa dough sticker book ive bought three
10256,3006,2211,It is what it is.  It did the job.  Nothing special.,1520899200,4,job noth special
10257,3316,3508,"What else can I say that hasn't already been said. Great Trex skeleton model, great detail, great scale! Nice solid base!
I was inspired by another Amazonians painting their Trex more of a museum brown Patina, so I gave it a go. I like it much better with the new paint. I would paint it before assembling, I didn't so a little heavy handed in some places... maybe more chocolate covered. ;-)
I used an Esspresso satin paint from a rattle can.
I used the same on the Raptor model. One can will get you both done.",1520899200,5,el say hasnt alreadi said great trex skeleton model great detail great scale nice solid base inspir anoth amazonian paint trex museum brown patina gave go like much better new paint would paint assembl didnt littl heavi hand place mayb chocol cover use esspresso satin paint rattl use raptor model one get done
10258,3283,2741,Given as a gift so ratings in neutral,1520899200,3,given gift rate neutral
10259,3299,252,Great for preschool,1520899200,5,great preschool
10260,3317,2696,"Great Puzzle, pretty challenging. Came out nice.",1520899200,4,great puzzl pretti challeng came nice
10261,956,198,"The colors in this package of play dough are cute! I didn't realize the containers were extra small though. Nonetheless, it is the typical playdough plus the added flecks of color. It is nice to have some pastel colors available for play. My 2 year old really enjoyed this product. I wish the containers were full size. As long as you realize they are minis then I would recommend these! I included a picture of this product next to the typical full size product.",1520899200,5,color packag play dough cute didnt realiz contain extra small though nonetheless typic playdough plu ad fleck color nice pastel color avail play 2 year old realli enjoy product wish contain full size long realiz mini would recommend includ pictur product next typic full size product
10262,782,945,It is pretty and a fun bath toy but the tail comes off too easily.,1520899200,3,pretti fun bath toy tail come easili
10263,3318,2707,soooo much fun to play,1520985600,5,soooo much fun play
10264,3319,743,This game had amazing reviews & wanted to build up our family games. My boys are 6 & 9. And my husband and I love to play as much as them. There is a rule that you can put down three cards if you have a math equation. My 6 year old didn't realize he's become amazing at his math facts because of this game. Fun rules & cute illustrations.,1520985600,5,game amaz review want build famili game boy 6 9 husband love play much rule put three card math equat 6 year old didnt realiz he becom amaz math fact game fun rule cute illustr
10265,3320,3647,great,1520985600,5,great
10266,3321,426,Awesome pop!!!  Box was in great condition too.,1520985600,5,awesom pop box great condit
10267,1425,873,This rabbit is adorable.  So perfect for spring.,1520985600,5,rabbit ador perfect spring
10268,3322,3242,"if you are a bird lover, you need these birds. a little early springtime songs before the birds get here in northern new york state",1520985600,5,bird lover need bird littl earli springtim song bird get northern new york state
